"AGE","STAGE","YEARS","OD_PROB_1Y","CD_PROB_1Y","OD_PROB_1M","CD_PROB_1M"
"(69,74]","Regional",6,0.0238741039906515,0.0162182128876106,0.00201161640512593,0.00136166938473525
"(69,74]","Regional",7,0.0245550118659147,0.0141666016617049,0.00206964815325739,0.00118828558377537
"(69,74]","Regional",8,0.0251664164447973,0.0127569481363093,0.00212178799248874,0.00106934590085284
"(69,74]","Regional",9,0.0257217576486793,0.0117763927721333,0.00216917280110951,0.000986703199311156
"(69,74]","Regional",10,0.0261087133056347,0.0112329029176057,0.00220220465414078,0.00094092941776347
"(69,74]","Distant",0,0.0234992698425249,0.283868461944625,0.00197968624249156,0.0274407546828866
"(69,74]","Distant",1,0.0278043174110127,0.328214479694124,0.00234708920593862,0.0326078627127505
"(69,74]","Distant",2,0.0304010399621387,0.25636170175969,0.00256942139121774,0.0243812332557058
"(69,74]","Distant",3,0.0323513564293044,0.195020939714315,0.00273676729841688,0.0179158198789008
"(69,74]","Distant",4,0.0339431484320456,0.153230164096434,0.00287357950604905,0.013764915255578
"(69,74]","Distant",5,0.0352905657962913,0.125302928638327,0.00298954965649378,0.0110944687578659
"(69,74]","Distant",6,0.0364585230106457,0.106459481751961,0.00309019414114842,0.00933644202991135
"(69,74]","Distant",7,0.037491395912936,0.0935524847422675,0.00317929144444418,0.00815177168995151
"(69,74]","Distant",8,0.0384185090342682,0.0845920691873581,0.00325934040929377,0.00733839874597342
"(69,74]","Distant",9,0.0392603389884557,0.0783146495001718,0.00333208714882871,0.0067729082739959
"(69,74]","Distant",10,0.0398467645625949,0.074819458909295,0.00338279765461857,0.00645957838798039
"(74,79]","Localized",0,0.0236848127081033,0.0178583311795051,0.00199549026525836,0.0015005160509961
"(74,79]","Localized",1,0.0280233611602938,0.0212408237009131,0.0023658227633877,0.00178753846266211
"(74,79]","Localized",2,0.0306402166204582,0.0158584920938296,0.00258992721360407,0.00133124505789928
"(74,79]","Localized",3,0.032605617462162,0.0116396647031016,0.00275860681319218,0.00097518552111886
"(74,79]","Localized",4,0.0342096974377494,0.00893626443739337,0.00289650920152273,0.000747756318140724
"(74,79]","Localized",5,0.0355674997995449,0.00719917590176644,0.0030134033354543,0.00060192002485826
"(74,79]","Localized",6,0.0367444465912302,0.00605650603325902,0.00311484960943786,0.000506115301867949
"(74,79]","Localized",7,0.0377852598505021,0.00528690528623887,0.00320465664256842,0.000441646647469041
"(74,79]","Localized",8,0.0387194926846026,0.00475869904913584,0.00328534320544294,0.000397425814325558
"(74,79]","Localized",9,0.0395677811893175,0.00439155812338654,0.00335866933513462,0.000366701860066598
"(74,79]","Localized",10,0.0401587023324572,0.00418816249332266,0.00340978369857847,0.00034968529674051
"(74,79]","Regional",0,0.022849275367627,0.0529328668237287,0.00192434323352553,0.00452185365707924
"(74,79]","Regional",1,0.0270369015211684,0.0627428204406328,0.00228148702860231,0.0053852442318848
"(74,79]","Regional",2,0.0295630484667062,0.047100735717433,0.00249761271349103,0.00401243564141496
"(74,79]","Regional",3,0.0314604822857525,0.0347187003750782,0.00266028797553186,0.00294031195063449
"(74,79]","Regional",4,0.0330091923032584,0.0267280776150075,0.00279328230488007,0.00225510074927782
"(74,79]","Regional",5,0.0343201975034167,0.0215703782461115,0.00290601659485978,0.00181555150201707
"(74,79]","Regional",6,0.0354566336802408,0.0181676591045752,0.00300385314128082,0.00152672648969088
"(74,79]","Regional",7,0.0364616633405723,0.0158714365829955,0.00309046489842324,0.00133233969509561
"(74,79]","Regional",8,0.037363809896759,0.0142933755583514,0.00316828092322607,0.00119898978567312
"(74,79]","Regional",9,0.0381829909906694,0.0131955146607327,0.00323899856760701,0.00110633331151455
"(74,79]","Regional",10,0.0387536510533538,0.0125869492433469,0.00328829471136249,0.00105501274482933
"(74,79]","Distant",0,0.0349032253393032,0.312295180968235,0.00295619665742786,0.0307179452453424
"(74,79]","Distant",1,0.0412529100500283,0.359864229923679,0.00350450828934068,0.036490484655865
"(74,79]","Distant",2,0.0450762121917503,0.282607680778754,0.00383626806894666,0.0272981835678405
"(74,79]","Distant",3,0.0479444503032187,0.215929037966652,0.00408595429474723,0.020067230766909
"(74,79]","Distant",4,0.050283308063012,0.170144183569479,0.00429006774506846,0.0154217896567117
"(74,79]","Distant",5,0.0522616132486836,0.139393814729401,0.00446307559139414,0.0124319329790848
"(74,79]","Distant",6,0.0539753274821365,0.118577868298462,0.00461321207985665,0.0104630950766174
"(74,79]","Distant",7,0.0554899811758343,0.104288958235224,0.00474611680339787,0.00913612764158456
"(74,79]","Distant",8,0.0568488600978243,0.0943546315583486,0.00486551929104539,0.00822494477886571
"(74,79]","Distant",9,0.0580821781230925,0.087387879428285,0.00497402553847759,0.00759139943070586
"(74,79]","Distant",10,0.0589410020758636,0.0835063790376249,0.0050496610704317,0.00724034250525873
"(79,84]","Localized",0,0.0367630671820212,0.0223655527153303,0.00311645551374606,0.00188317913899072
"(79,84]","Localized",1,0.0434434166401563,0.026590120671719,0.003694436645299,0.0022433160250116
"(79,84]","Localized",2,0.0474646626766874,0.0198661029924007,0.00404413977869578,0.00167077661705117
"(79,84]","Localized",3,0.0504808244832896,0.0145890541328423,0.00430732620860053,0.00122396042279682
"(79,84]","Localized",4,0.0529399391041128,0.0112045261429945,0.00452247314190923,0.000938540103733843
"(79,84]","Localized",5,0.055019706005613,0.00902852990410619,0.00470483116289466,0.000755508965249674
"(79,84]","Localized",6,0.0568211213218826,0.00759661314390203,0.00486308035353633,0.00063526599780761
"(79,84]","Localized",7,0.0584131414834066,0.00663196455844905,0.00500316557059965,0.000554350770198053
"(79,84]","Localized",8,0.0598413121517509,0.00596977931155851,0.00512901819523626,0.000498848007325026
"(79,84]","Localized",9,0.061137422633244,0.00550946058556379,0.00524338525235124,0.000460285172921848
"(79,84]","Localized",10,0.0620399178482065,0.00525442591323722,0.00532310572881256,0.000438926889805291
"(79,84]","Regional",0,0.0354746137466662,0.0659896593022856,0.00300540190611009,0.00567282917571177
"(79,84]","Regional",1,0.0419259702081765,0.0781178511601809,0.00356282374792327,0.0067552371750248
"(79,84]","Regional",2,0.0458101481932323,0.0587640731526983,0.00390009324109586,0.00503407399202271
"(79,84]","Regional",3,0.0487238851828735,0.043386241810329,0.00415392490584188,0.00368947422405119
"(79,84]","Regional",4,0.0510997359681175,0.0334355053744396,0.00436142638077552,0.00282992589556963
"(79,84]","Regional",5,0.0531092552958137,0.02700151920976,0.00453730538289199,0.00227846353274708
"(79,84]","Regional",6,0.054849952380513,0.0227520426859401,0.00468993305206156,0.00191606737388372
"(79,84]","Regional",7,0.0563884109117269,0.0198822855159548,0.00482504271332529,0.00167215020560507
"(79,84]","Regional",8,0.0577686114619983,0.0179090758549643,0.0049464258752081,0.0015048153062005
"(79,84]","Regional",9,0.0590212522948373,0.016535833294544,0.00505673183712985,0.00138854143967704
"(79,84]","Regional",10,0.059893515584463,0.015774450475086,0.00513362176223786,0.00132413848724289
"(79,84]","Distant",0,0.0540024322147877,0.374975445363189,0.00461558869573264,0.0384067119593391
"(79,84]","Distant",1,0.0637102414944873,0.428757087350427,0.0054708367799513,0.0455898073679321
"(79,84]","Distant",2,0.0695381446617075,0.340921764104004,0.00598818206154939,0.034146152404457
"(79,84]","Distant",3,0.0739016251494248,0.263134258164102,0.00637747814507217,0.025124781943357
"(79,84]","Distant",4,0.0774542843633221,0.208725560133423,0.0066956790461784,0.0193201286059566
"(79,84]","Distant",5,0.0804554345082772,0.171747884050827,0.00696535939976262,0.0155804887935381
"(79,84]","Distant",6,0.0830523447420415,0.146523582757248,0.00719936707753033,0.013116335208479
"(79,84]","Distant",7,0.0853454024518604,0.129120149103516,0.00740650018908739,0.0114548260869688
"(79,84]","Distant",8,0.0874008704678096,0.116978558024301,0.00759257668363189,0.0103135959615726
"(79,84]","Distant",9,0.0892649707305235,0.108443568083865,0.00776166161465985,0.00951994100732922
"(79,84]","Distant",10,0.0905622306606414,0.103681102191081,0.00787951808133547,0.00908010926553982
